# obtained text file "Affyprobeset.fcvalue", downloaded on 1 July 2016 from 
# http://halfonlab.ccr.buffalo.edu/platinum_spike/Affyprobeset.fcvalue
"probe.set.id","fold.change"
1637179_at,0
1637180_at,0
1637181_at,0
1637182_at,0
1637183_at,0
1637184_at,0
1637185_s_at,0
1637186_at,0
1637187_at,1
1637188_s_at,1
1637189_at,1
1637190_at,0
1637191_at,1.7
1637192_at,0
1637193_at,0
1637194_at,0.4
1637195_at,0
1637196_at,0
1637197_at,1
1637198_at,1
1637199_at,0
1637200_at,0
1637201_s_at,0
1637202_a_at,0
1637203_at,0
1637204_at,0
1637205_at,0
1637206_at,1
1637207_at,0
1637208_at,0
1637209_at,0
1637210_at,0
1637211_at,0
1637212_at,0
1637213_at,0
1637214_a_at,1
1637215_at,0
1637216_at,0
1637217_at,1
1637218_at,0
1637219_at,0
1637220_s_at,0.4
1637221_at,1
1637222_at,0
1637223_s_at,1
1637224_at,0
1637225_at,0
1637226_at,0
1637227_at,0
1637228_at,0
1637229_a_at,1
1637230_at,0
1637231_s_at,0
1637232_at,0
1637233_at,0
1637234_s_at,0
1637235_at,0
1637236_at,0
1637237_at,0
1637238_at,0
1637239_s_at,0
1637240_a_at,0
1637241_at,0
1637242_at,0
1637243_at,0
1637244_at,1
1637245_at,0
1637246_a_at,1
1637247_at,0
1637248_at,0
1637249_at,0
1637250_at,0
1637251_a_at,0.285714285714286
1637252_s_at,0
1637253_s_at,0
1637254_at,0
1637255_a_at,1
1637256_at,0
1637257_at,1.7
1637258_at,0
1637259_at,0
1637260_at,1
1637261_at,0
1637262_at,0
1637263_at,0
1637264_at,1
1637265_at,0
1637266_at,0
1637267_at,0
1637268_at,0
1637269_at,0
1637270_at,0
1637271_a_at,0
1637272_at,0
1637273_at,0
1637274_at,0
1637275_a_at,0.666666666666667
1637276_at,0.25
1637277_at,0
1637278_at,0
1637279_at,0
1637280_at,1
1637281_at,0
1637282_at,2
1637283_at,0
1637284_at,0
1637285_s_at,1
1637286_a_at,1
1637287_at,0
1637288_at,0
1637289_at,0
1637290_at,0
1637291_at,0
1637292_at,0
1637293_at,0
1637294_at,0.25
1637295_at,0
1637296_at,0
1637297_at,0
1637298_at,1
1637299_s_at,1
1637300_at,0
1637301_a_at,1
1637302_s_at,0
1637303_at,0
1637304_at,0
1637305_a_at,0
1637306_at,0
1637307_at,0
1637308_at,1
1637309_a_at,0
1637310_at,0
1637311_at,0
1637312_a_at,0
1637313_at,0
1637314_at,1
1637315_at,0
1637316_at,0
1637317_at,3.5
1637318_at,1
1637319_at,0
1637320_at,0
1637321_at,0
1637322_at,1
1637323_at,0
1637324_at,0
1637325_at,0
1637326_at,0
1637327_at,1
1637328_at,1.5
1637329_a_at,1
1637330_at,0
1637331_at,0
1637332_at,1
1637333_at,0
1637334_at,0
1637335_at,1
1637336_at,0
1637337_at,0
1637338_at,0
1637339_at,0
1637340_s_at,0
1637341_at,0
1637342_s_at,1
1637343_at,0
1637344_at,0.4
1637345_at,0
1637346_at,0
1637347_at,0
1637348_at,0
1637349_at,1
1637350_at,0
1637351_at,0
1637352_a_at,1
1637353_at,3.5
1637354_at,0
1637355_at,0
1637356_a_at,0
1637357_at,0
1637358_at,0
1637359_at,0.666666666666667
1637360_at,0
1637361_a_at,0
1637362_at,0
1637363_at,0
1637364_at,0
1637365_at,1
1637366_at,0
1637367_at,0
1637368_at,0
1637369_at,0
1637370_at,0
1637371_at,0
1637372_at,0
1637373_at,0
1637374_at,0
1637375_at,0
1637376_at,0
1637377_x_at,0
1637378_s_at,3.5
1637379_at,0
1637380_s_at,0
1637381_at,0
1637382_at,0
1637383_at,1
1637384_a_at,0
1637385_a_at,0.25
1637386_at,0
1637387_s_at,1
1637388_at,0
1637389_at,0
1637390_at,0
1637391_at,0
1637392_at,0
1637393_at,1
1637394_s_at,1
1637395_at,0
1637396_at,0
1637397_a_at,1
1637398_a_at,1
1637399_at,0
1637400_at,0
1637401_at,0.25
1637402_at,0
1637403_at,MF
1637404_at,0
1637405_at,3.5
1637406_at,0
1637407_at,0
1637408_at,0
1637409_at,0
1637410_s_at,0
1637411_s_at,1
1637412_a_at,1
1637413_at,0
1637414_at,1
1637415_at,0
1637416_at,0
1637417_at,0.4
1637418_at,0
1637419_at,0
1637420_a_at,MC
1637421_at,1
1637422_at,0
1637423_at,3.5
1637424_at,0
1637425_at,0
1637426_at,0
1637427_at,0
1637428_a_at,0.4
1637429_at,1
1637430_s_at,2
1637431_at,0
1637432_at,0
1637433_at,0
1637434_at,0
1637435_at,1
1637436_at,0
1637437_at,1
1637438_at,0
1637439_at,0
1637440_at,0
1637441_at,0
1637442_at,1
1637443_at,1
1637444_s_at,1
1637445_at,0
1637446_at,0
1637447_at,0
1637448_s_at,0
1637449_at,0
1637450_at,0
1637451_at,0
1637452_at,0
1637453_at,0.285714285714286
1637454_a_at,0
1637455_at,0
1637456_at,1
1637457_at,0
1637458_at,0
1637459_at,0
1637460_at,0.25
1637461_at,0
1637462_at,0
1637463_a_at,1
1637464_at,0
1637465_at,0
1637466_at,0
1637467_at,0
1637468_at,1.7
1637469_at,0
1637470_at,MC
1637471_at,0
1637472_at,0
1637473_s_at,1
1637474_at,0
1637475_at,MC
1637476_at,0
1637477_at,0
1637478_s_at,0
1637479_at,0.666666666666667
1637480_at,0
1637481_at,1
1637482_at,1
1637483_at,0
1637484_at,1
1637485_at,1
1637486_at,0
1637487_at,1.5
1637488_at,0
1637489_at,1
1637490_at,0
1637491_s_at,0.666666666666667
1637492_at,0
1637493_at,0
1637494_at,1
1637495_at,0
1637496_at,0
1637497_at,0.285714285714286
1637498_at,0
1637499_s_at,1
1637500_at,0
1637501_a_at,0
1637502_at,0
1637503_at,0
1637504_at,3.5
1637505_at,0
1637506_at,0
1637507_at,0
1637508_at,0
1637509_s_at,1
1637510_s_at,0.833333333333333
1637511_at,0
1637512_at,0
1637513_at,0
1637514_at,0
1637515_s_at,0.285714285714286
1637516_at,0
1637517_s_at,1
1637518_at,1
1637519_at,0
1637520_at,0.833333333333333
1637521_at,0
1637522_at,0
1637523_at,0.4
1637524_at,0
1637525_s_at,0
1637526_s_at,0.833333333333333
1637527_at,0
1637528_at,0
1637529_at,0
1637530_at,1
1637531_at,1
1637532_s_at,1
1637533_at,0
1637534_at,MC
1637535_at,0
1637536_at,0
1637537_at,1
1637538_s_at,1
1637539_a_at,0
1637540_at,0
1637541_at,0.25
1637542_s_at,0
1637543_at,0
1637544_s_at,0
1637545_at,3.5
1637546_at,0
1637547_at,1
1637548_at,1
1637549_at,0
1637550_at,0
1637551_at,0
1637552_s_at,MC
1637553_at,0
1637554_a_at,1
1637555_at,1.7
1637556_at,0
1637557_a_at,1
1637558_at,0
1637559_at,3.5
1637560_at,0.833333333333333
1637561_at,0
1637562_at,1
1637563_at,0
1637564_a_at,1.5
1637565_at,0
1637566_at,0
1637567_at,0
1637568_at,1
1637569_s_at,0
1637570_at,0
1637571_at,1
1637572_at,0
1637573_at,0
1637574_at,0.4
1637575_at,0
1637576_s_at,0.4
1637577_at,0
1637578_at,1
1637579_at,0.833333333333333
1637580_at,0
1637581_at,0
1637582_a_at,MC
1637583_at,0
1637584_at,1
1637585_at,0
1637586_at,0
1637587_at,0
1637588_at,0
1637589_at,0
1637590_at,0
1637591_at,0
1637592_at,0
1637593_at,0
1637594_at,0
1637595_at,0
1637596_at,0
1637597_a_at,0.285714285714286
1637598_at,0
1637599_at,0
1637600_at,0
1637601_at,0
1637602_at,1
1637603_at,0
1637604_at,0
1637605_s_at,3.5
1637606_at,0
1637607_at,0
1637608_at,0
1637609_at,0
1637610_at,0
1637611_at,1
1637612_at,0.4
1637613_at,0
1637614_s_at,0
1637615_at,0
1637616_at,0
1637617_at,0
1637618_at,1
1637619_s_at,1
1637620_s_at,1
1637621_at,0
1637622_s_at,0
1637623_at,0
1637624_a_at,1
1637625_s_at,1
1637626_at,0
1637627_at,0
1637628_at,1
1637629_a_at,1
1637630_at,0
1637631_at,0
1637632_at,0
1637633_at,1
1637634_at,0
1637635_at,1
1637636_at,MC
1637637_at,1
1637638_s_at,MC
1637639_at,0
1637640_at,0
1637641_at,0
1637642_at,0
1637643_at,0
1637644_at,0
1637645_at,0
1637646_at,0
1637647_at,1
1637648_at,3.5
1637649_at,0
1637650_at,1
1637651_at,1.5
1637652_a_at,0
1637653_at,0
1637654_at,0.25
1637655_s_at,1
1637656_at,0
1637657_at,0
1637658_at,1.5
1637659_a_at,0
1637660_at,1
1637661_at,0
1637662_at,0
1637663_at,0.285714285714286
1637664_at,3.5
1637665_at,1
1637666_at,0
1637667_at,0
1637668_at,0
1637669_at,0
1637670_s_at,0
1637671_a_at,1
1637672_at,0
1637673_at,0
1637674_at,0
1637675_at,0
1637676_at,1
1637677_at,0
1637678_at,1.5
1637679_s_at,0
1637680_at,0
1637681_at,1
1637682_at,3.5
1637683_at,0
1637684_at,0
1637685_at,0
1637686_at,0
1637687_at,0
1637688_at,0
1637689_at,0
1637690_at,0
1637691_at,0.4
1637692_at,3.5
1637693_at,0
1637694_at,0
1637695_at,0
1637696_at,0
1637697_at,0
1637698_at,0
1637699_at,0
1637700_s_at,0.4
1637701_at,0
1637702_at,0
1637703_a_at,1
1637704_at,0
1637705_at,0
1637706_at,0
1637707_at,0
1637708_a_at,0.4
1637709_at,0
1637710_at,1
1637711_at,0
1637712_at,1
1637713_at,1
1637714_a_at,0
1637715_a_at,1
1637716_a_at,0
1637717_at,0
1637718_at,0
1637719_at,0
1637720_at,0
1637721_at,0
1637722_at,0
1637723_at,0
1637724_s_at,0
1637725_at,0
1637726_at,0
1637727_at,1
1637728_at,3.5
1637729_at,0
1637730_at,0
1637731_at,0
1637732_at,0
1637733_at,0.833333333333333
1637734_at,0
1637735_at,0
1637736_a_at,MC
1637737_at,0
1637738_at,0
1637739_at,3.5
1637740_at,0
1637741_a_at,0
1637742_at,0
1637743_at,2
1637744_at,0
1637745_a_at,0.666666666666667
1637746_at,0
1637747_s_at,2
1637748_at,0
1637749_at,0
1637750_at,1
1637751_at,0
1637752_a_at,1
1637753_at,0
1637754_at,0
1637755_at,1
1637756_at,0
1637757_at,0
1637758_at,1
1637759_at,0
1637760_at,0
1637761_at,0
1637762_s_at,1
1637763_a_at,0
1637764_at,0
1637765_at,0
1637766_at,1
1637767_at,0
1637768_at,0
1637769_s_at,0
1637770_a_at,0
1637771_s_at,1
1637772_at,0
1637773_s_at,1
1637774_s_at,1
1637775_at,1
1637776_at,0
1637777_at,0
1637778_a_at,1.7
1637779_at,0
1637780_a_at,1
1637781_at,0.4
1637782_at,0
1637783_at,0
1637784_at,1
1637785_at,0
1637786_s_at,0
1637787_a_at,1
1637788_at,0
1637789_at,0
1637790_a_at,0
1637791_at,0
1637792_at,0.25
1637793_at,1
1637794_at,0
1637795_at,3.5
1637796_at,0
1637797_at,0
1637798_at,0
1637799_at,0.285714285714286
1637800_at,0
1637801_at,0
1637802_at,0
1637803_s_at,0
1637804_at,0
1637805_at,0
1637806_at,0
1637807_at,1
1637808_a_at,1
1637809_at,0
1637810_at,0.25
1637811_s_at,0
1637812_at,0
1637813_at,0
1637814_s_at,1
1637815_s_at,1
1637816_s_at,3.5
1637817_at,0
1637818_at,0
1637819_at,0
1637820_at,0
1637821_at,0
1637822_at,1
1637823_at,3.5
1637824_at,0
1637825_at,1
1637826_at,0
1637827_at,0.666666666666667
1637828_a_at,0
1637829_at,0
1637830_s_at,0
1637831_at,0
1637832_at,0
1637833_at,0
1637834_at,0
1637835_at,0
1637836_at,0
1637837_at,0
1637838_at,0
1637839_at,1
1637840_at,0
1637841_at,1
1637842_at,0
1637843_at,0
1637844_at,0
1637845_at,0
1637846_at,0
1637847_at,0
1637848_at,0
1637849_at,0
1637850_at,0
1637851_at,0
1637852_at,0
1637853_a_at,1
1637854_at,0
1637855_at,0
1637856_at,0
1637857_at,0
1637858_at,0
1637859_at,0
1637860_at,0
1637861_at,0
1637862_at,0.666666666666667
1637863_x_at,0
1637864_at,0
1637865_at,0
1637866_at,1
1637867_at,0
1637868_at,0
1637869_at,1
1637870_a_at,1
1637871_at,0
1637872_at,1
1637873_at,0
1637874_at,0
1637875_a_at,1
1637876_a_at,0
1637877_at,0
1637878_at,0
1637879_at,0
1637880_at,0
1637881_at,3.5
1637882_at,0
1637883_at,0
1637884_at,0
1637885_at,0
1637886_at,0
1637887_at,1
1637888_at,0
1637889_at,0
1637890_at,0
1637891_at,0
1637892_at,0
1637893_at,0.666666666666667
1637894_at,1
1637895_at,0
1637896_at,0
1637897_at,0
1637898_at,0
1637899_at,0
1637900_at,0
1637901_at,0
1637902_at,0
1637903_at,0
1637904_at,0
1637905_s_at,0
1637906_at,0
1637907_at,0
1637908_at,0
1637909_at,0
1637910_at,0
1637911_at,1.7
1637912_at,0
1637913_at,0
1637914_at,0
1637915_at,0
1637916_at,0
1637917_s_at,0
1637918_s_at,0
1637919_at,1
1637920_at,0
1637921_a_at,0
1637922_at,0
1637923_at,0
1637924_at,0
1637925_at,0
1637926_s_at,0
1637927_at,0
1637928_at,0
1637929_a_at,0
1637930_at,0
1637931_at,0
1637932_at,0
1637933_a_at,0
1637934_at,0
1637935_at,0
1637936_at,1
1637937_at,0
1637938_at,0
1637939_at,3.5
1637940_s_at,1
1637941_at,1
1637942_at,2
1637943_at,0
1637944_at,1
1637945_at,0
1637946_at,1
1637947_s_at,1
1637948_at,0
1637949_at,0
1637950_at,0
1637951_at,1
1637952_s_at,0
1637953_at,0
1637954_at,1
1637955_a_at,3.5
1637956_s_at,1
1637957_s_at,MC
1637958_at,0
1637959_at,0
1637960_at,0
1637961_at,0
1637962_at,3.5
1637963_at,0
1637964_at,0
1637965_at,0
1637966_at,1
1637967_at,0
1637968_at,0
1637969_at,0
1637970_at,0
1637971_a_at,1
1637972_at,0
1637973_a_at,1
1637974_at,0
1637975_at,0
1637976_at,0
1637977_a_at,0
1637978_at,1
1637979_at,MC
1637980_at,0
1637981_at,0
1637982_at,0
1637983_s_at,0
1637984_at,0
1637985_at,0
1637986_at,0
1637987_at,1
1637988_at,0
1637989_at,1
1637990_s_at,1
1637991_at,0
1637992_at,0
1637993_at,0
1637994_at,1
1637995_at,0
1637996_at,0
1637997_at,0
1637998_at,0
1637999_at,0
1638000_at,0
1638001_a_at,0
1638002_at,0
1638003_at,0
1638004_at,0
1638005_s_at,MC
1638006_at,1
1638007_at,1
1638008_s_at,0
1638009_s_at,0
1638010_at,0
1638011_a_at,0
1638012_at,0
1638013_at,0
1638014_at,1.7
1638015_at,0
1638016_at,1
1638017_at,0
1638018_at,0
1638019_at,0
1638020_at,0
1638021_at,1
1638022_at,0
1638023_s_at,0
1638024_at,0
1638025_at,0
1638026_at,0
1638027_at,0
1638028_at,0
1638029_at,0
1638030_at,0
1638031_at,0
1638032_at,0
1638033_at,0
1638034_at,0
1638035_at,0
1638036_at,0.25
1638037_a_at,0
1638038_at,0
1638039_at,0
1638040_at,0
1638041_at,0
1638042_at,0
1638043_a_at,1.7
1638044_a_at,3.5
1638045_at,0
1638046_at,0
1638047_at,0
1638048_at,0
1638049_at,1.7
1638050_s_at,0
1638051_at,1
1638052_at,0
1638053_at,0
1638054_at,0
1638055_at,0.25
1638056_at,0
1638057_at,0
1638058_at,0
1638059_at,0.4
1638060_at,0.833333333333333
1638061_at,0
1638062_at,0
1638063_at,0
1638064_a_at,1
1638065_at,0
1638066_at,0
1638067_a_at,0
1638068_a_at,0
1638069_at,0
1638070_at,0
1638071_at,0
1638072_at,0
1638073_at,0
1638074_at,0
1638075_a_at,0
1638076_at,0
1638077_at,0
1638078_at,1
1638079_at,1
1638080_at,0
1638081_at,0
1638082_at,1
1638083_at,0
1638084_at,0
1638085_at,3.5
1638086_at,0
1638087_at,0
1638088_at,0
1638089_at,0
1638090_at,3.5
1638091_at,0
1638092_a_at,0
1638093_at,0
1638094_at,1
1638095_at,1
1638096_at,0
1638097_at,0
1638098_at,0
1638099_at,0
1638100_s_at,2
1638101_at,0
1638102_s_at,0
1638103_at,1.5
1638104_a_at,3.5
1638105_at,0
1638106_at,0
1638107_at,0.25
1638108_at,0
1638109_s_at,1
1638110_at,0
1638111_at,0
1638112_at,3
1638113_at,1
1638114_at,0
1638115_at,0
1638116_at,0
1638117_at,0
1638118_at,0
1638119_at,1
1638120_at,1
1638121_at,0
1638122_a_at,0
1638123_at,1
1638124_at,1
1638125_a_at,0
1638126_at,1
1638127_s_at,1
1638128_at,0
1638129_at,0
1638130_at,3.5
1638131_s_at,0
1638132_at,1
1638133_at,1
1638134_at,0
1638135_at,1
1638136_at,1
1638137_at,0
1638138_at,0
1638139_at,0
1638140_at,0
1638141_x_at,0
1638142_at,0
1638143_a_at,1
1638144_at,0
1638145_at,0
1638146_at,1
1638147_at,1
1638148_at,0
1638149_at,0
1638150_at,0
1638151_a_at,0
1638152_s_at,0
1638153_at,0
1638154_at,0
1638155_at,0
1638156_at,0
1638157_at,1
1638158_at,0
1638159_at,0
1638160_at,0
1638161_at,0.666666666666667
1638162_s_at,1
1638163_a_at,0.833333333333333
1638164_at,0
1638165_s_at,MC
1638166_at,0
1638167_at,0
1638168_at,0
1638169_s_at,0
1638170_at,0
1638171_s_at,0
1638172_at,0
1638173_s_at,1
1638174_at,0
1638175_at,0
1638176_at,1
1638177_at,0
1638178_at,0
1638179_at,1.5
1638180_at,0
1638181_at,0
1638182_at,0
1638183_at,1
1638184_at,0
1638185_at,1
1638186_a_at,0
1638187_at,0
1638188_at,0
1638189_s_at,0
1638190_at,0
1638191_at,0
1638192_a_at,1
1638193_at,0
1638194_at,0
1638195_at,0
1638196_at,0
1638197_at,1
1638198_at,0
1638199_s_at,0.666666666666667
1638200_at,1
1638201_at,0
1638202_at,0
1638203_at,0
1638204_s_at,1
1638205_s_at,1
1638206_at,0
1638207_at,0
1638208_at,MC
1638209_at,0
1638210_at,0
1638211_at,0
1638212_at,0
1638213_at,0
1638214_at,0
1638215_at,1
1638216_at,0
1638217_at,0
1638218_at,0
1638219_at,0
1638220_at,0
1638221_at,0
1638222_at,0.25
1638223_at,0
1638224_at,0
1638225_a_at,1
1638226_at,1
1638227_at,0
1638228_s_at,0
1638229_at,0
1638230_at,1
1638231_at,0
1638232_at,0
1638233_at,0
1638234_s_at,0
1638235_at,0
1638236_at,3.5
1638237_at,3.5
1638238_at,0
1638239_at,0
1638240_s_at,1
1638241_at,0
1638242_at,0
1638243_at,0
1638244_s_at,MC
1638245_at,0
1638246_at,0
1638247_at,0
1638248_at,1
1638249_at,0
1638250_at,0
1638251_at,0
1638252_at,0.285714285714286
1638253_at,0
1638254_at,0
1638255_at,0
1638256_at,0
1638257_at,0
1638258_at,0
1638259_s_at,1
1638260_s_at,1
1638261_at,0
1638262_at,0
1638263_at,0
1638264_at,0
1638265_s_at,0
1638266_at,0
1638267_s_at,MC
1638268_at,0
1638269_at,0
1638270_at,0.666666666666667
1638271_at,0
1638272_at,0
1638273_at,0
1638274_s_at,0
1638275_at,0
1638276_at,0
1638277_at,0
1638278_s_at,1
1638279_at,0
1638280_at,0
1638281_at,0
1638282_at,0
1638283_at,1
1638284_at,0
1638285_a_at,1
1638286_at,1
1638287_a_at,0
1638288_at,0
1638289_at,0
1638290_at,0
1638291_at,0
1638292_at,0.833333333333333
1638293_at,0
1638294_at,0
1638295_s_at,0.833333333333333
1638296_at,1
1638297_at,3.5
1638298_at,0
1638299_at,0
1638300_at,0
1638301_at,0
1638302_a_at,1
1638303_at,0
1638304_at,0
1638305_at,3.5
1638306_at,0
1638307_s_at,0
1638308_s_at,0
1638309_at,0
1638310_at,0
1638311_at,0
1638312_at,1
1638313_at,1
1638314_at,0
1638315_s_at,0
1638316_at,0
1638317_at,0
1638318_at,1.7
1638319_at,0
1638320_at,0
1638321_s_at,3.5
1638322_at,0
1638323_at,0
1638324_s_at,1
1638325_at,1
1638326_at,0
1638327_a_at,MC
1638328_at,0
1638329_at,0
1638330_at,0
1638331_s_at,1
1638332_at,0
1638333_at,0
1638334_at,0
1638335_at,0
1638336_at,1
1638337_at,1
1638338_a_at,0
1638339_at,2
1638340_at,0
1638341_s_at,0
1638342_at,1
1638343_at,0
1638344_at,1
1638345_at,1
1638346_at,0
1638347_at,0
1638348_at,0
1638349_s_at,0
1638350_at,1
1638351_s_at,1
1638352_at,1
1638353_at,MC
1638354_at,1
1638355_at,0
1638356_at,0
1638357_at,0
1638358_s_at,3
1638359_s_at,0
1638360_at,0
1638361_at,0
1638362_at,0
1638363_at,0
1638364_at,0
1638365_at,0
1638366_at,0
1638367_at,1
1638368_at,0
1638369_at,0
1638370_s_at,1
1638371_at,0.285714285714286
1638372_at,0
1638373_at,0
1638374_at,0
1638375_at,0
1638376_at,0
1638377_x_at,1.7
1638378_at,0
1638379_at,0
1638380_at,0
1638381_s_at,0
1638382_at,0
1638383_at,0
1638384_at,0
1638385_at,0
1638386_at,0
1638387_at,2
1638388_at,0
1638389_at,0
1638390_at,0
1638391_at,0
1638392_at,0
1638393_at,0
1638394_at,1
1638395_at,0
1638396_at,0
1638397_at,1
1638398_at,0
1638399_at,0
1638400_at,1
1638401_at,0
1638402_at,0
1638403_at,0
1638404_at,0
1638405_at,3.5
1638406_at,0
1638407_at,0
1638408_at,0
1638409_at,1
1638410_at,0
1638411_at,1
1638412_at,1
1638413_at,0.25
1638414_a_at,1
1638415_at,0
1638416_at,0
1638417_at,0
1638418_at,0
1638419_at,0
1638420_at,0
1638421_at,0
1638422_at,0
1638423_at,0
1638424_at,0
1638425_at,0
1638426_at,0
1638427_at,1
1638428_at,0
1638429_at,0
1638430_at,0
1638431_at,0
1638432_a_at,1
1638433_at,0
1638434_at,0
1638435_at,0
1638436_at,0.666666666666667
1638437_at,0
1638438_a_at,0
1638439_a_at,0
1638440_at,0
1638441_a_at,0
1638442_at,0
1638443_at,0
1638444_s_at,0
1638445_a_at,0
1638446_a_at,1
1638447_s_at,1
1638448_at,0
1638449_at,0
1638450_at,0
1638451_at,0
1638452_at,0
1638453_at,0
1638454_at,0
1638455_at,0
1638456_at,1
1638457_at,0
1638458_at,0
1638459_at,0
1638460_s_at,0.666666666666667
1638461_s_at,0
1638462_at,0
1638463_at,2
1638464_a_at,3.5
1638465_at,1
1638466_a_at,1
1638467_at,0
1638468_at,0
1638469_s_at,0.25
1638470_at,0
1638471_at,0
1638472_at,0
1638473_at,1
1638474_at,0
1638475_a_at,0
1638476_s_at,0.285714285714286
1638477_at,0
1638478_at,0
1638479_at,0
1638480_at,3
1638481_at,1
1638482_at,0
1638483_at,0
1638484_at,0
1638485_s_at,0
1638486_at,1.5
1638487_at,0
1638488_at,0
1638489_at,1
1638490_at,0
1638491_at,0
1638492_at,0
1638493_at,0
1638494_at,0
1638495_at,3.5
1638496_at,0
1638497_at,0
1638498_s_at,0.666666666666667
1638499_s_at,1
1638500_at,1
1638501_at,0
1638502_at,0
1638503_at,0
1638504_s_at,0
1638505_at,0
1638506_at,0
1638507_at,0
1638508_at,0
1638509_at,1
1638510_at,1
1638511_at,0
1638512_at,0.285714285714286
1638513_s_at,0.666666666666667
1638514_a_at,0
1638515_at,0
1638516_s_at,0
1638517_at,0
1638518_at,0
1638519_at,3
1638520_at,1
1638521_a_at,0.25
1638522_at,3.5
1638523_at,1
1638524_s_at,0
1638525_at,0
1638526_a_at,0
1638527_a_at,0
1638528_at,0
1638529_at,1
1638530_at,0
1638531_at,0
1638532_at,0
1638533_at,0
1638534_at,0
1638535_a_at,0
1638536_at,0
1638537_at,0
1638538_at,0
1638539_at,3
1638540_at,0
1638541_at,0
1638542_at,0
1638543_at,0
1638544_at,0
1638545_at,0
1638546_at,0
1638547_s_at,1
1638548_at,0
1638549_at,0
1638550_s_at,1
1638551_at,0
1638552_at,0
1638553_at,MC
1638554_at,0
1638555_at,0
1638556_s_at,0
1638557_at,0
1638558_a_at,0
1638559_at,0
1638560_a_at,0
1638561_x_at,0.25
1638562_a_at,1
1638563_at,1
1638564_at,0
1638565_at,0
1638566_at,0
1638567_at,0.833333333333333
1638568_s_at,1
1638569_at,0
1638570_a_at,0
1638571_at,0
1638572_s_at,0
1638573_at,0
1638574_at,0
1638575_at,1
1638576_at,0
1638577_s_at,0
1638578_at,0
1638579_at,0
1638580_at,0
1638581_at,1
1638582_at,0
1638583_at,0
1638584_at,0
1638585_at,1
1638586_at,0
1638587_at,0.833333333333333
1638588_at,0
1638589_at,0
1638590_at,1
1638591_at,1
1638592_at,0
1638593_a_at,0
1638594_at,0
1638595_at,0
1638596_at,0
1638597_s_at,1
1638598_at,1.7
1638599_at,0
1638600_at,1
1638601_at,0
1638602_at,0
1638603_at,0
1638604_at,0
1638605_at,0.285714285714286
1638606_at,0
1638607_s_at,0
1638608_at,0
1638609_s_at,0
1638610_at,0.25
1638611_at,0
1638612_at,3.5
1638613_at,0
1638614_at,2
1638615_s_at,0
1638616_at,0
1638617_at,0
1638618_a_at,1
1638619_s_at,0
1638620_x_at,0
1638621_at,0
1638622_at,0
1638623_at,0
1638624_at,0
1638625_at,0
1638626_a_at,1
1638627_at,0
1638628_at,0
1638629_at,0
1638630_at,0
1638631_at,0
1638632_at,0
1638633_at,0
1638634_at,0
1638635_at,0.4
1638636_at,0
1638637_at,0
1638638_at,0
1638639_a_at,1
1638640_at,0
1638641_at,0
1638642_at,0.666666666666667
1638643_at,0
1638644_at,0
1638645_at,0
1638646_at,0
1638647_at,0
1638648_at,0
1638649_at,0
1638650_at,0
1638651_a_at,1
1638652_at,0
1638653_a_at,0
1638654_at,0
1638655_at,0
1638656_at,0
1638657_at,0
1638658_at,0
1638659_at,1
1638660_at,0
1638661_at,0.25
1638662_at,0
1638663_at,1
1638664_s_at,MC
1638665_at,1
1638666_at,0
1638667_a_at,0
1638668_at,0
1638669_at,1
1638670_a_at,0
1638671_at,0
1638672_at,0
1638673_at,1
1638674_at,0
1638675_at,0
1638676_at,0
1638677_at,0
1638678_at,1.5
1638679_at,0
1638680_at,0
1638681_at,1
1638682_a_at,0
1638683_at,0
1638684_at,0
1638685_at,0
1638686_at,0
1638687_at,0
1638688_at,0
1638689_s_at,0
1638690_at,0
1638691_at,0
1638692_at,0
1638693_s_at,0
1638694_at,0
1638695_at,1
1638696_a_at,0
1638697_at,1
1638698_at,0
1638699_at,0.25
1638700_at,0
1638701_at,1
1638702_a_at,1
1638703_a_at,0
1638704_at,1
1638705_at,0
1638706_at,0
1638707_at,0
1638708_s_at,0
1638709_at,1
1638710_at,0
1638711_at,1
1638712_at,0
1638713_at,1
1638714_at,0
1638715_s_at,0
1638716_a_at,0.25
1638717_at,1
1638718_at,0
1638719_s_at,0
1638720_x_at,0
1638721_s_at,0
1638722_at,2
1638723_at,0
1638724_at,0
1638725_at,0
1638726_at,0
1638727_at,2
1638728_at,0
1638729_at,0
1638730_at,0
1638731_at,1
1638732_at,0
1638733_at,0
1638734_at,0
1638735_at,0.285714285714286
1638736_at,0
1638737_at,0
1638738_s_at,1
1638739_at,MC
1638740_at,0
1638741_at,1.5
1638742_at,0
1638743_at,0
1638744_at,0
1638745_at,0
1638746_at,0
1638747_at,0
1638748_at,0.4
1638749_at,0
1638750_at,0
1638751_a_at,MC
1638752_s_at,1
1638753_at,0
1638754_s_at,3.5
1638755_at,0
1638756_at,0
1638757_a_at,0
1638758_at,0.285714285714286
1638759_at,0
1638760_at,0
1638761_at,0
1638762_at,0
1638763_at,1
1638764_at,0
1638765_at,1
1638766_at,0
1638767_at,MF
1638768_at,0
1638769_a_at,0
1638770_a_at,MC
1638771_at,0
1638772_at,0
1638773_at,0
1638774_at,3.5
1638775_at,0
1638776_at,0
1638777_at,0
1638778_at,0
1638779_at,1
1638780_at,0
1638781_at,0
1638782_at,1
1638783_at,0
